FECHA HECHO,COD_DEPTO,DEPARTAMENTO,COD_MUNI,MUNICIPIO,ACCION,CANTIDAD
20/11/2011,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,3
20/11/2011,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,1
20/11/2011,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
20/11/2011,76,VALLE DEL CAUCA,76100,BOLIVAR,HERIDO,1
20/11/2011,76,VALLE DEL CAUCA,76520,PALMIRA,HERIDO,1
21/11/2011,19,CAUCA,19821,TORIBIO,HERIDO,1
21/11/2011,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
21/11/2011,52,NARIÑO,52835,SAN ANDRES DE TUMACO,ASESINADO,1
21/11/2011,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
21/11/2011,19,CAUCA,19821,TORIBIO,HERIDO,1
21/11/2011,52,NARIÑO,52835,SAN ANDRES DE TUMACO,HERIDO,1
21/11/2011,11,BOGOTA D.C.,11001,"BOGOTA, D.C.",HERIDO,2
21/11/2011,52,NARIÑO,52233,CUMBITARA,HERIDO,1
21/11/2011,76,VALLE DEL CAUCA,76109,BUENAVENTURA,ASESINADO,1
21/11/2011,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
21/11/2011,76,VALLE DEL CAUCA,76130,CANDELARIA,HERIDO,1
22/11/2011,50,META,50223,CUBARRAL,HERIDO,1
22/11/2011,19,CAUCA,19001,POPAYAN,HERIDO,1
22/11/2011,52,NARIÑO,52838,TUQUERRES,HERIDO,1
22/11/2011,76,VALLE DEL CAUCA,76001,CALI,HERIDO,1
23/11/2011,05,ANTIOQUIA,05854,VALDIVIA,ASESINADO,1
23/11/2011,05,ANTIOQUIA,05854,VALDIVIA,ASESINADO,1
23/11/2011,05,ANTIOQUIA,05040,ANORI,ASESINADO,1
